,block_height,no_nodes,no_edges,value_transacted,total_density,nodes_self,selfloop_value,old_nodes_in,ratio_oldin_totalin,value_to_old,old_density
146,439670.0,5533.0,9912.0,346902281192.0,0.0003238310229335876,605.0,29160988167.907143,4288.0,0.4325633007162312,149345908260.50955,0.0002458376443404078
147,359287.0,5039.0,12972.0,1446246284878.0,0.0005109806077108281,1044.0,120449621212.06648,3832.0,0.29538271795267096,591416432514.1577,0.00035895003162555344
148,430539.0,2537.0,4379.0,2153569836513.0,0.0006806208181997914,460.0,906411337104.8939,1928.0,0.44018264840182647,1905666909948.6743,0.000681581182339092
149,381820.0,6707.0,18395.0,5369883655931.0,0.00040898552424696084,1135.0,269514938658.40076,7384.0,0.4013916068710589,2270521424739.334,0.00042588147344929623
150,444287.0,8651.0,9647.0,1627160482496.0,0.00012891690158443376,538.0,146130142475.225,3535.0,0.3663971807628524,760905210583.1788,0.00012980726421029293
151,369027.0,1880.0,6104.0,456426455732.00006,0.001727944923170994,227.0,59783488055.0,4600.0,0.7534807534807535,301223603463.6443,0.0021773331115283157
152,359830.0,3294.0,5716.0,54796823190.0,0.0005269590828625642,195.0,19629710211.248405,5145.0,0.8999475249256603,41364232568.45224,0.0005433093342636937
153,383371.0,2759.0,7489.0,1196057755624.0,0.0009841875531091996,474.0,38617758970.690475,1646.0,0.21975967957276368,512066194484.87646,0.0005267517344812031
154,419724.0,1404.0,4138.0,536795413412.0,0.0021007080878784373,188.0,187559400320.1989,742.0,0.1792703551582508,416932312949.1811,0.0009006991492576615
155,417682.0,95.0,811.0,8504811796.0,0.09081746920492721,119.0,3425580461.5,688.0,0.8472906403940886,5476066005.0,0.17588325652841783
156,369043.0,2591.0,5796.0,1100204669157.0,0.0008636965796363712,1046.0,73174593744.11667,2999.0,0.5173365533896843,512427508393.6146,0.0010599416828453085
157,430997.0,6402.0,15609.0,859509384756.0001,0.00038090053583766714,267.0,39274826043.404366,6773.0,0.433888532991672,395944704819.1272,0.00014594594594594595
158,359318.0,5434.0,8070.0,239522018798.0,0.00027334692683874583,148.0,12601924056.5,5160.0,0.6393259819105439,143166644867.268,0.00020404612391452208
159,355735.0,3585.0,13936.0,871511894420.0,0.0010846284120342698,572.0,57608575232.40477,3350.0,0.24036736743919065,266901943013.3877,0.0004991296112077824
160,403352.0,8000.0,11868.0,3485653199314.0,0.00018546068258532317,1248.0,158734692898.05536,5311.0,0.4474681944561463,1208216247021.6426,0.00019234402223861015
161,424348.0,3829.0,4410.0,313091402574.0,0.0003008716682044552,327.0,51237891616.76294,1695.0,0.38426660621174336,170591993838.58246,0.0002184926022348212
162,393118.0,4501.0,9692.0,805140120137.0,0.0004785109481843541,774.0,71905640274.92424,2944.0,0.303724337150521,377447796536.9819,0.00030061441271231776
163,410015.0,4901.0,13305.0,1886878634306.0,0.0005540310390632483,1187.0,36962450650.0,8398.0,0.6311438448820081,872592328420.8593,0.0006675590226116099
164,426913.0,7303.0,13089.0,2101453405671.0,0.0002454501706899755,1214.0,375075713670.5568,5278.0,0.4032085561497326,1065049086194.6963,0.00023318202207003576
165,425892.0,2401.0,3410.0,1476071557918.0,0.0005917673191725669,297.0,58498724134.83333,1595.0,0.4676048079742011,714386734754.2029,0.000564629551684136
166,435109.0,8212.0,11228.0,1722145019099.0,0.000166516552617362,539.0,167124908885.5,4769.0,0.42470389170896783,824839939196.2732,0.00017397928217984345
167,376230.0,18810.0,25885.0,1106077298287.0,7.316336425301618e-05,367.0,27331592625.910423,17243.0,0.6661129568106312,280106515680.7943,5.752353929976715e-05
